id,Title,State,Created At,Updated At,Assignee,isPR,Author,milestone
8823,Clean up MantidPlot CMakeLists file,closed,2013-09-18,2015-06-03,rgmiller,N,rgmiller,Release 3.0
8822,[IDA] Add sample logs to Elwin,closed,2013-09-18,2015-06-03,,N,mantid-builder,Release 3.0
8821,[IDA] - CalcCorrections - replace Fortran FlatAbs program with Python version,closed,2013-09-18,2015-06-03,,N,mantid-builder,Release 3.0
8820,EQSANS: fix issue with transmission correction in frame skipping,closed,2013-09-18,2015-06-03,mdoucet,N,mdoucet,Release 3.0
8819,Proxy support on windows machines,closed,2013-09-18,2015-06-03,,N,mantid-builder,Release 3.0
8818,make centre and axis optional in cylinder shapes,open,2013-09-18,2015-06-03,peterfpeterson,N,Anders-Markvardsen,
8817,New CopyLogs Algorithm,closed,2013-09-18,2015-06-03,,N,mantid-builder,Release 3.0
8816,make centre optional for sphere shape,closed,2013-09-18,2015-06-03,PeterParker,N,Anders-Markvardsen,Release 3.0
8815,Alternative cuboid xml description,closed,2013-09-18,2015-06-03,PeterParker,N,Anders-Markvardsen,Release 3.0
8814,Add CopyLogHeader Routine to Indirect Common,closed,2013-09-18,2015-06-03,,N,mantid-builder,Release 3.0
8813,Crash when filtering time-series logs with single value,closed,2013-09-18,2015-06-03,martyngigg,N,NickDraper,Release 3.0
8812,Use Locations tag to define all tube types in Merlin IDF,closed,2013-09-18,2015-06-03,KarlPalmen,N,KarlPalmen,Release 3.1
8811,[Bayes] Jumpfit - replace Bayes fortran fitting program with Fit algorithm,closed,2013-09-18,2015-06-03,,N,mantid-builder,Release 3.0
8810,[Bayes] QLines - change output WS to *_Workspace format,closed,2013-09-18,2015-06-03,,N,mantid-builder,Release 3.0
8809,Better validation for DataSelector file input,closed,2013-09-18,2015-06-03,,N,mantid-builder,Release 3.0
8808,Remove MD Workspace Wrapper,open,2013-09-18,2015-06-03,abuts,N,abuts,
8807,Document and Simplify CombineMulti,closed,2013-09-18,2015-06-03,OwenArnold,N,OwenArnold,Release 3.0
8806,Create algorithm to reprocess REFL data,closed,2013-09-17,2015-06-03,mdoucet,N,mdoucet,Release 3.0
8805,Investigate why scaling can't be used in SplatterPlot,open,2013-09-17,2015-06-03,quantumsteve,N,mareuter,
8804,Write Mantid log to temp directory if default location is not available,closed,2013-09-17,2015-06-03,stuartcampbell,N,stuartcampbell,Release 3.0
8803,Update algorithm wiki_maker differences:,closed,2013-09-17,2015-06-03,,N,mantid-builder,Release 3.0
8802,Log10 option on LineViewer plot,closed,2013-09-17,2015-06-03,OwenArnold,N,OwenArnold,Release 3.0
8801,Anvred corrections to peaks file,closed,2013-09-17,2015-06-03,VickieLynch,N,VickieLynch,Release 3.0
8800,Muon: Dead Time file logic is broken,closed,2013-09-17,2015-06-03,,N,mantid-builder,Release 3.0
8799,ISIS live event listener,closed,2013-09-17,2015-06-03,mantid-roman,N,mantid-roman,Release 3.0
8798,Make MultipleScatteringCylinderAbsorption event aware,closed,2013-09-16,2015-06-03,peterfpeterson,N,peterfpeterson,Release 3.0
8797,Update systemtests to account for removing TIB as events,closed,2013-09-16,2015-06-03,stuartcampbell,N,stuartcampbell,Release 3.0
8796,VATES rebinner plugin progress on OSX doesn't work,open,2013-09-16,2015-06-03,quantumsteve,N,mareuter,
8795,Switch to PyQt v2 API for QString and QVariant,closed,2013-09-16,2015-06-03,,N,mantid-builder,Release 3.0
8794,Move PeakRadius properties from PeaksWorkspace to peaks,closed,2013-09-16,2015-06-03,VickieLynch,N,VickieLynch,Release 3.0
8793,Fix formatting in SaveGSASInstrument,closed,2013-09-16,2015-06-03,wdzhou,N,peterfpeterson,Release 3.0
8792,Fix RingProfile wikimaker issue,closed,2013-09-16,2015-06-03,,N,mantid-builder,Release 3.0
8791,Add time data to remote job queries,closed,2013-09-13,2015-06-03,rgmiller,N,rgmiller,Release 3.0
8790,Add tolerance options to CheckWorkspacesMatch for events,closed,2013-09-13,2015-06-03,peterfpeterson,N,peterfpeterson,Release 3.0
8789,REFL: fix issue with improper workspace type,closed,2013-09-13,2015-06-03,mdoucet,N,mdoucet,Release 3.0
8788,Add a non weighted cost function,open,2013-09-13,2016-08-12,,N,Anders-Markvardsen,
8787,Peak not displayed on top of background in fit plot window,closed,2013-09-13,2016-02-12,,N,Anders-Markvardsen,
8786,Fix documentation for SpectrumViewer,closed,2013-09-13,2015-06-03,DanNixon,N,mareuter,Release 3.4
8785,A guide idf shape,closed,2013-09-13,2015-06-03,PeterParker,N,Anders-Markvardsen,Release 3.0
8784,Run PyInit/init on subscription for Python extensions,open,2013-09-13,2015-06-03,martyngigg,N,martyngigg,
8783,Improve script window editing capabilities,closed,2013-09-13,2015-06-03,,N,martyngigg,Release 3.3
8782,IDA ConvFit: using Fix on a parameter doesn't seem to work,closed,2013-09-13,2015-06-03,mantid-roman,N,mantid-roman,Release 3.1
8781,Bug in script window,closed,2013-09-13,2015-06-03,DanNixon,N,OwenArnold,Release 3.3
8780,OutputWorkspace should appear as optional argument in python function signature,closed,2013-09-13,2016-02-12,,N,OwenArnold,
8779,Fix REFL normalization issue,closed,2013-09-12,2015-06-03,mdoucet,N,mdoucet,Release 3.0
8778,Adjust time step handling for rebinner in VSI,closed,2013-09-12,2015-06-03,mareuter,N,mareuter,Release 3.1
8777,Removed unneeded code in MdViewerWidget::checkForUpdates,closed,2013-09-12,2015-06-03,mareuter,N,mareuter,Release 3.1
8776,VSI Rebinner progress update mostly missing,closed,2013-09-12,2015-06-03,mareuter,N,mareuter,Release 3.0
8775,Fix EQSANS system test,closed,2013-09-12,2015-06-03,mdoucet,N,mdoucet,Release 3.0
8774,LoadDialog message reporting issue,closed,2013-09-12,2015-06-03,,N,OwenArnold,Release 3.1
8773,Axis get min max not working,closed,2013-09-12,2015-06-03,OwenArnold,N,OwenArnold,Release 3.0
8772,IDA ConvFit: add a check box for tying the centres of the two lorentzians.,closed,2013-09-12,2015-06-03,mantid-roman,N,mantid-roman,Release 3.0
8771,[IDA] ConvFit - Add Additional Sample Logs,closed,2013-09-12,2015-06-03,,N,mantid-builder,Release 3.0
8770,[Indirect] Undocumented Algorithms,closed,2013-09-12,2015-06-03,,N,mantid-builder,Release 3.0
8769,name of workspace used is wrong,closed,2013-09-11,2015-06-03,JeanBilheux,N,JeanBilheux,Release 3.0
8768,DGSreduction cross section,closed,2013-09-11,2015-06-03,AndreiSavici,N,AndreiSavici,Release 3.0
8767,Switch default method for subtracting TIB to use events for SNS DGS instruments,closed,2013-09-11,2015-06-03,stuartcampbell,N,stuartcampbell,Release 3.0
8766,Get rid of extra save button on REFL UI,closed,2013-09-11,2015-06-03,mdoucet,N,mdoucet,Release 3.0
8765,Use same python version in ReduceSCD_Parallel,closed,2013-09-11,2015-06-03,peterfpeterson,N,peterfpeterson,Release 3.0
8764,Render tab controls don't change after switching views,closed,2013-09-11,2015-06-03,mantid-roman,N,mantid-roman,Release 3.0
8763,Flip view option doesn't reset,closed,2013-09-11,2015-06-03,mantid-roman,N,mantid-roman,Release 3.0
8762,Fix REFL normalization output,closed,2013-09-11,2015-06-03,mdoucet,N,mdoucet,Release 3.0
8761,Display Current ColorMap in the InstrumentView,open,2013-09-11,2015-06-03,mantid-roman,N,OwenArnold,
8760,Python Documentation and Methods,closed,2013-09-11,2016-05-10,NickDraper,N,OwenArnold,
8759,Implement Poisson cost function for Mantid Fit,closed,2013-09-11,2016-02-15,Anders-Markvardsen,N,mantid-builder,
8758,InstrumentWindowRenderTab missing from docs,closed,2013-09-11,2016-05-19,OwenArnold,N,OwenArnold,Release 3.7
8757,Drag between Script Window ability,closed,2013-09-11,2015-06-03,NickDraper,N,OwenArnold,Release 3.1
8756,Drag Workspace over Algorithm ability,closed,2013-09-11,2015-06-03,NickDraper,N,OwenArnold,Release 3.1
8755,Drag file ability,closed,2013-09-11,2015-06-03,NickDraper,N,OwenArnold,Release 3.1
8754,The final binning is wrong because the x-axis is 1 element too short,closed,2013-09-10,2015-06-03,JeanBilheux,N,JeanBilheux,Release 3.0
8753,Parallelize the LoadLotsOfInstruments system test,closed,2013-09-10,2016-11-10,martyngigg,N,mantid-builder,
8752,Fix missing job names in remote queries,closed,2013-09-10,2015-06-03,rgmiller,N,rgmiller,Release 3.0
8751,Support the changed filename format for PEARL,closed,2013-09-10,2015-06-03,NickDraper,N,NickDraper,Release 3.0
8750,Error using mantid on linux over vnc,closed,2013-09-10,2015-06-03,mantid-roman,N,NickDraper,Release 3.0
8749,ConvertToMD system tests runs single threaded,closed,2013-09-10,2015-06-03,abuts,N,abuts,Release 3.0
8748,Crash - Fitting data in plot with layers,open,2013-09-10,2016-02-15,mantid-roman,N,Anders-Markvardsen,
8747,Just opened Instrument view with default Use OpenGL == false still shows Full 3D option,closed,2013-09-10,2015-06-03,mantid-roman,N,mantid-roman,Release 3.0
8746,Change Boolean Parameters to new python API,closed,2013-09-10,2015-06-03,,N,mantid-builder,Release 3.0
8745,LeBailFit is slowed down by calling E1(),open,2013-09-10,2015-06-03,wdzhou,N,wdzhou,
8744,Refine background parameters in LeBailFit,open,2013-09-10,2015-06-03,wdzhou,N,wdzhou,
8743,Adaptable Q-radius for spherical integration,closed,2013-09-09,2015-06-03,VickieLynch,N,peterfpeterson,Release 3.0
8742,Add pylint to the build system,closed,2013-09-09,2015-07-02,peterfpeterson,N,peterfpeterson,Release 3.5
8741,Move cross-hair cursor using arrow keys,closed,2013-09-09,2015-06-03,peterfpeterson,N,peterfpeterson,Release 3.3
8740,Enable scroll wheel navigation,closed,2013-09-09,2015-06-03,peterfpeterson,N,peterfpeterson,Release 3.0
8739,Rename the image view,closed,2013-09-09,2015-06-03,peterfpeterson,N,peterfpeterson,Release 3.0
8738,SaveGSASInstrumentFile should obtain constants from .irf file,closed,2013-09-09,2015-06-03,wdzhou,N,wdzhou,Release 3.0
8737,Find OpenCascade if installed using rpmfusion rpms,closed,2013-09-07,2015-06-03,stuartcampbell,N,stuartcampbell,Release 3.0
8736,Expose moment calculations to python,closed,2013-09-06,2015-06-03,martyngigg,N,peterfpeterson,Release 3.1
8735,"Event mode files split monitors from detectors, but the SP/DET map on both contain the monitors",closed,2013-09-06,2015-06-03,,N,NickDraper,Release 3.0
8734,Script repository auto update fields has strange uncheckable boxes,closed,2013-09-06,2015-06-03,,N,abuts,Release 3.0
8733,Expose ability to set/get EFixed to python,closed,2013-09-06,2015-06-03,stuartcampbell,N,stuartcampbell,Release 3.0
8732,Stop plots being redrawn when not needed and jump around the window,closed,2013-09-06,2015-06-03,,N,mantid-builder,Release 3.0
8731,Improve error handling within ICat,closed,2013-09-06,2015-06-03,,N,mantid-builder,Release 3.0
8730,Change response to trying to save MDWS using save nexus,closed,2013-09-06,2016-02-12,,N,mantid-builder,
8729,Plot Workspace Option on MiniPlot,closed,2013-09-06,2015-06-03,NickDraper,N,OwenArnold,Release 3.2
8728,Modified script committed from Script repository asks for author name again,open,2013-09-06,2015-06-03,PeterParker,N,abuts,
8727,VSI Crash on View Switch,open,2013-09-06,2015-06-03,quantumsteve,N,OwenArnold,
8726,Write a user-interface to calibrate powder diffraction peak profile,open,2013-09-06,2015-06-03,wdzhou,N,wdzhou,
8725,Enable LeBailFit and its auxiliary algorithms work for VULCAN,closed,2013-09-06,2015-06-03,wdzhou,N,wdzhou,Release 3.0
8724,Remove VectorHelper::iteratorToArray,closed,2013-09-05,2015-06-03,,N,mantid-builder,Release 3.0
8723,Fix memory leaks in absorption correction routines,closed,2013-09-05,2015-06-03,,N,mantid-builder,Release 3.0
8722,Possible Mantid Python API error,closed,2013-09-05,2016-02-12,,N,mantid-builder,
8721,Two hour time-boxed fix of issues shown up by Coverity Scan,closed,2013-09-04,2015-06-03,,N,mantid-builder,Release 3.0
8720,"Add time average to ""Sample Logs..."" window",closed,2013-09-04,2015-06-03,peterfpeterson,N,peterfpeterson,Release 3.0
8719,Muon: replace signals/slots with Python code,closed,2013-09-04,2015-06-03,,N,mantid-builder,Release 3.0
8718,Bug with ConvertUnits?,closed,2013-09-04,2015-06-03,OwenArnold,N,OwenArnold,Release 3.0
8717,Bug in click to rename plot titles,closed,2013-09-04,2015-06-04,FedeMPouzols,N,mantid-builder,Release 3.3
8716,ICAT Independent search controls,closed,2013-09-04,2015-06-03,,N,mantid-builder,Release 3.0
8715,[IDA/C2E] Change interfaces to use IDF/IPF values,closed,2013-09-04,2015-06-03,,N,mantid-builder,Release 3.0
8714,Errors when MantidPlot tables are updated on afterReplace,closed,2013-09-03,2015-06-03,,N,mantid-builder,Release 3.0
8713,Add option to skip the loading of history in LoadNexusProcessed,closed,2013-09-03,2015-06-03,mdoucet,N,mdoucet,Release 3.0
8712,mtd.addOrReplace() is not replacing,closed,2013-09-03,2015-06-03,martyngigg,N,mantid-builder,Release 3.0
8711,Cross platform support for downloading archives,closed,2013-09-03,2015-06-03,,N,mantid-builder,Release 3.0
8710,Color Fill axes revert to old values when switching axes without applying,closed,2013-09-03,2015-06-03,,N,mantid-builder,Release 3.0
8709,Catch Error for invalid bin range in setBinRange(),closed,2013-09-02,2015-06-03,AndreiSavici,N,mantid-builder,Release 3.1
8708,Correct wrong api usage,closed,2013-09-02,2015-06-03,,N,mantid-builder,Release 3.0
8707,Refactor ElasticQ Conversions,closed,2013-09-02,2015-06-03,DanNixon,N,mantid-builder,Release 3.4
8706,Correct the migration of isis_reflgui,closed,2013-09-02,2015-06-03,,N,mantid-builder,Release 3.0
8705,[C2E] New Symmetrise Tab,closed,2013-09-02,2015-06-03,DanNixon,N,mantid-builder,Release 3.3
8704,[IDA] FuryFit - add option for FuryFitMultiple,closed,2013-09-02,2015-06-03,,N,mantid-builder,Release 3.1
8703,Fix broken SCD system tests,closed,2013-08-30,2015-06-03,peterfpeterson,N,peterfpeterson,Release 3.0
8702,Fix Nexus valgrind errors,closed,2013-08-30,2015-06-03,,N,mantid-builder,Release 3.0
8701,LineViewer enhancements,open,2013-08-30,2016-01-04,AntonPiccardoSelg,N,AndreiSavici,
8700,Move rest of REFL API v1 to API v2,closed,2013-08-30,2015-06-03,mdoucet,N,mdoucet,Release 3.0
8699,Move NexusTestHelper class from Kernel to TestHelpers,closed,2013-08-30,2015-06-03,,N,mantid-builder,Release 3.0
8698,Refactor MuonAnalysisOptionTab,closed,2013-08-30,2015-06-03,,N,mantid-builder,Release 3.2
8697,Loading multiple Muon files causes excess group workspaces to be created.,closed,2013-08-30,2015-06-03,,N,mantid-builder,Release 3.0
8696,[Indirect] ForCE is broken,closed,2013-08-30,2015-06-03,,N,mantid-builder,Release 3.0
8695,Rename ConvertToEnergy interface,closed,2013-08-30,2015-06-03,,N,NickDraper,Release 3.3
8694,By Number of Bins odd behavior,closed,2013-08-29,2015-06-03,mareuter,N,mareuter,Release 3.0
8693,Co-refinement in LeBailFit,open,2013-08-29,2015-06-03,wdzhou,N,wdzhou,
8692,Enable CreateLeBailFit and LeBailFit to use self-generated list of Bragg peaks,closed,2013-08-29,2015-06-03,wdzhou,N,wdzhou,Release 3.0
8691,Print out new lattice constants after TransformHKL,closed,2013-08-29,2015-06-03,peterfpeterson,N,peterfpeterson,Release 3.0
8690,Modify BinCount in FindPeaks,closed,2013-08-29,2015-06-03,peterfpeterson,N,peterfpeterson,Release 3.0
8689,Migrate RetrieveRunInfo,closed,2013-08-29,2015-06-03,,N,mantid-builder,Release 3.0
8688,The Step Scan GUI needs to run algorithms asynchronously,closed,2013-08-29,2015-06-03,,N,mantid-builder,Release 3.0
8687,[C2E] Add smoothing option to resolution generation.,closed,2013-08-29,2015-06-03,DanNixon,N,mantid-builder,Release 3.3
8686,[C2E] Calibration Tab: Minor resolution updates,closed,2013-08-29,2015-06-03,,N,mantid-builder,Release 3.0
8685,[C2E] Add scale factor for resolution files,closed,2013-08-29,2015-06-03,,N,mantid-builder,Release 3.0
8684,[C2E] Update to Calibration scale factor,closed,2013-08-29,2015-06-03,,N,mantid-builder,Release 3.0
8683,"C2E: Make plot, verbose and save options consistent",closed,2013-08-29,2015-06-03,,N,mantid-builder,Release 3.2
8682,[C2E] Energy Transfer: Output to AddSampleLog,closed,2013-08-29,2015-06-03,,N,mantid-builder,Release 3.0
8681,[IDA] SofQW workspace output name update,closed,2013-08-29,2015-06-03,,N,mantid-builder,Release 3.0
8680,[IDA] Update ApplyCorrections to use ConvertSpectrumAxis,closed,2013-08-29,2015-06-03,,N,mantid-builder,Release 3.0
8679,Combine developer spec files into a single spec,closed,2013-08-28,2015-06-05,stuartcampbell,N,peterfpeterson,
8678,New MANDI geometry,closed,2013-08-28,2015-06-03,peterfpeterson,N,peterfpeterson,Release 3.0
8677,Output new file format for SCD peaks,closed,2013-08-28,2015-06-03,VickieLynch,N,peterfpeterson,Release 3.3
8676,A Mantid Processed Workspace that does not load,closed,2013-08-28,2015-06-03,NickDraper,N,NickDraper,Release 3.3
8675,Create DOIs for Mantid releases and add to startup message,closed,2013-08-28,2015-06-03,PeterParker,N,NickDraper,Release 3.0
8674,New Algorithm: RadiusSum,closed,2013-08-28,2015-06-03,,N,mantid-builder,Release 3.0
8673,EQSANS: issue with running reduction twice,closed,2013-08-28,2015-06-03,mdoucet,N,mdoucet,Release 3.0
8672,PeaksOverlays HKL when using ConvertToMD,closed,2013-08-28,2015-06-03,OwenArnold,N,OwenArnold,Release 3.0
8671,Unit tests for some workflowalgorithms,closed,2013-08-28,2015-06-03,,N,mantid-builder,Release 3.3
8670,Create system test for IDF Validation,closed,2013-08-28,2015-06-03,,N,mantid-builder,Release 3.0
8669,Flexible Center Tolerance value,closed,2013-08-28,2015-06-03,,N,mantid-builder,Release 3.0
8668,Progress report for LoadDetectorsGroupingFile algorithm,closed,2013-08-28,2015-06-05,raquelalvarezbanos,N,mantid-builder,
8667,SNS live listener needs to carry over the state of all the logs to each new chunk,closed,2013-08-27,2015-06-03,,N,mantid-builder,Release 3.0
8666,ORNL REFL: UI issues,closed,2013-08-27,2015-06-04,JeanBilheux,N,mdoucet,
8665,Sorting columns in peaks table of slice view,closed,2013-08-27,2015-06-03,peterfpeterson,N,peterfpeterson,Release 3.0
